text,head,tail,url,date
Samuel Holten to Jeremiah Sheldon ,Samuel Holten,Jeremiah Sheldon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022323)),1785-05-28
William Grayson to Unknown ,William Grayson,Unknown,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022345)),1785-06-04
Richard Henry Lee to Unknown ,Richard Henry Lee,Unknown,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022368)),1785-06-10
Charles Thomson to Robert Morris ,Charles Thomson,Robert Morris,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022391)),1785-06-22
Charles Thomson to Thomas Hutchins ,Charles Thomson,Thomas Hutchins,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022414)),NA
David Jackson to George Bryan ,David Jackson,George Bryan,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022435)),1785-07-19
Rufus King to Daniel Kilham ,Rufus King,Daniel Kilham,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022453)),1785-07-25
Samuel Holten to Nathaniel Gorham ,Samuel Holten,Nathaniel Gorham,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022475)),1785-08-08
Charles Thomson to James Bowdoin ,Charles Thomson,James Bowdoin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022496)),1785-08-20
Samuel Holten to James Bowdoin ,Samuel Holten,James Bowdoin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022515)),1785-08-25
Samuel Holten to James Bowdoin ,Samuel Holten,James Bowdoin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022533)),NA
Charles Thomson to Samuel Holden Parsons ,Charles Thomson,Samuel Holden Parsons,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022560)),NA
Charles Thomson to John Jay ,Charles Thomson,John Jay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022583)),1785-10-07
William Samuel Johnson to Benjamin Stiles ,William Samuel Johnson,Benjamin Stiles,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022601)),1785-10-14
Charles Thomson to the States ,Charles Thomson,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg022620)),1785-10-25
Robert Morris to William Bingham ,Robert Morris,William Bingham,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0114)),1778-10-01
Samuel Adams to Samuel Phillips Savage ,Samuel Adams,Samuel Phillips Savage,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01122)),NA
Samuel Adams to James Warren ,Samuel Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01140)),1778-10-11
Samuel Adams to James Warren ,Samuel Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01164)),1778-10-17
Henry Laurens to James Deane ,Henry Laurens,James Deane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01182)),NA
Henry Laurens to Horatio Gates ,Henry Laurens,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01198)),NA
Henry Laurens to Don Diego Jose Navarro ,Henry Laurens,Don Diego Jose Navarro,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011120)),NA
Samuel Adams to Samuel P. Savage ,Samuel Adams,Samuel P. Savage,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011148)),1778-11-01
Henry Marchant to Nathanael Greene ,Henry Marchant,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011168)),1778-11-05
William Ellery to Henry Jackson ,William Ellery,Henry Jackson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011189)),NA
Henry Laurens to George Washington ,Henry Laurens,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011213)),NA
Samuel Adams to James Warren ,Samuel Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011237)),1778-11-23
William Whipple to Joseph Whipple ,William Whipple,Joseph Whipple,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011261)),1778-11-30
Henry Laurens to William Heath ,Henry Laurens,William Heath,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011283)),1778-12-03
John Jay to Philip Schuyler ,John Jay,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011305)),NA
Henry Laurens to Samuel Huntington ,Henry Laurens,Samuel Huntington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011328)),1778-12-11
John Jay to William Livingston ,John Jay,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011355)),NA
John Jay to John Hancock ,John Jay,John Hancock,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011382)),NA
William Whipple to John Langdon ,William Whipple,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011412)),1779-01-04
William Whipple to John Langdon ,William Whipple,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011446)),1779-01-12
John Jay to Stephen Ward ,John Jay,Stephen Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011467)),1779-01-16
John Jay to Certain States ,John Jay,Certain States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011497)),NA
Gouverneur Morris to George Clinton ,Gouverneur Morris,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg011520)),1779-01-27
Pierse Long to John Langdon,Pierse Long,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0239)),1785-11-14
William Grayson to James Monroe,William Grayson,James Monroe,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02330)),1785-11-28
Rufus King to John Adams,Rufus King,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02351)),1785-12-10
Charles Pettit to John Nicholson,Charles Pettit,John Nicholson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02368)),1785-12-27
Nathan Dane to Samuel Phillips,Nathan Dane,Samuel Phillips,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02386)),1786-01-20
Charles Thomson to Samuel Bryan,Charles Thomson,Samuel Bryan,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023105)),1786-02-03
Charles Thomson to Cyrus Griffin,Charles Thomson,Cyrus Griffin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023121)),1786-02-15
Nathaniel Gorham to Caleb Davis,Nathaniel Gorham,Caleb Davis,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023139)),1786-03-01
"Charles Thomson to Nathaniel Gorham,",Charles Thomson,"Nathaniel Gorham,",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023157)),1786-03-07
Arthur St. Clair to Matthew McConnell,Arthur St. Clair,Matthew McConnell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023176)),1786-03-23
"Rufus King to John Lowell,",Rufus King,"John Lowell,",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023197)),NA
Charles Thomson to William Ellery,Charles Thomson,William Ellery,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023215)),NA
Stephen Mix Mitchell to Jeremiah Wadsworth,Stephen Mix Mitchell,Jeremiah Wadsworth,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023234)),1786-05-04
Charles Thomson to John Hancock,Charles Thomson,John Hancock,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023256)),NA
Charles Thomson to James Wilson,Charles Thomson,James Wilson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023275)),1786-05-31
James White to Richard Caswell,James White,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023294)),1786-06-09
Rufus King to Elbridge Gerry,Rufus King,Elbridge Gerry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023313)),NA
Henry Lee to George Washington,Henry Lee,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023335)),1786-07-03
James Monroe to Elbridge Gerry,James Monroe,Elbridge Gerry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023353)),1786-07-14
Timothy Bloodworth to Richard Caswell,Timothy Bloodworth,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023377)),1786-07-28
Theodore Sedgwick to James Duane,Theodore Sedgwick,James Duane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023396)),1786-08-07
Charles Thomson to Certain States,Charles Thomson,Certain States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023414)),1786-08-15
Timothy Bloodworth to Richard Caswell,Timothy Bloodworth,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023453)),1786-08-24
Samuel Livermore to John Sullivan,Samuel Livermore,John Sullivan,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023469)),1786-09-01
Rufus King to Elbridge Gerry,Rufus King,Elbridge Gerry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023489)),1786-09-18
Charles Thomson to the States,Charles Thomson,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023507)),NA
Charles Thomson to Certain States,Charles Thomson,Certain States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023525)),NA
James Manning to Samuel Jones,James Manning,Samuel Jones,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg023543)),1786-10-25
William Floyd to George Clinton ,William Floyd,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0127)),1779-02-02
William Henry Drayton to Charles Lee ,William Henry Drayton,Charles Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01235)),NA
Henry Laurens to Rawlins Lowndes ,Henry Laurens,Rawlins Lowndes,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01269)),1779-02-12
John Jay to Jeremiah Powell ,John Jay,Jeremiah Powell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01291)),NA
Gouverneur Morris to George Clinton ,Gouverneur Morris,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012114)),1779-02-20
William Carmichael to Thomas Johnson ,William Carmichael,Thomas Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012144)),NA
John Jay to Anthony Benezet ,John Jay,Anthony Benezet,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012169)),1779-03-05
James Lovell to Abigail Adams ,James Lovell,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012191)),1779-03-09
John Henry to Thomas Johnson ,John Henry,Thomas Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012225)),1779-03-16
Charles Thomson to Joseph Reed ,Charles Thomson,Joseph Reed,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012251)),1779-03-21
Thomas Burke to George Washington ,Thomas Burke,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012273)),1779-03-24
John Jay to Benjamin Lincoln ,John Jay,Benjamin Lincoln,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012310)),1779-03-31
Edward Langworthy to John Houstoun ,Edward Langworthy,John Houstoun,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012340)),1779-04-05
John Jay to Joseph Reed ,John Jay,Joseph Reed,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012369)),1779-04-13
Henry Laurens to William Livingston ,Henry Laurens,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012396)),1779-04-19
Gouverneur Morris to George Washington ,Gouverneur Morris,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012433)),1779-04-26
Richard Henry Lee to Thomas Jefferson ,Richard Henry Lee,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012468)),1-05-03
William Fleming to Thomas Jefferson ,William Fleming,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012503)),1779-05-10
John Jay to Thomas Johnson ,John Jay,Thomas Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012525)),1779-05-12
Roger Sherman to Benjamin Trumbull ,Roger Sherman,Benjamin Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012554)),1779-05-18
John Jay to the States ,John Jay,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012583)),1779-05-22
John Jay to Ebenezer Hancock ,John Jay,Ebenezer Hancock,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg012613)),NA
John Kean to John Jay,John Kean,John Jay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0249)),NA
William Blount to Richard Caswell,William Blount,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02426)),1786-12-16
William Blount to Nathaniel Lawrence,William Blount,Nathaniel Lawrence,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02444)),NA
William Blount to Richard Caswell,William Blount,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02463)),NA
James M. Varnum to Benjamin Franklin,James M. Varnum,Benjamin Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg02487)),1787-02-24
Arthur St. Clair to James Wilson,Arthur St. Clair,James Wilson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024112)),1787-03-13
James Madison to Edmund Randolph,James Madison,Edmund Randolph,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024138)),1787-03-25
James M. Varnum to John Carter,James M. Varnum,John Carter,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024164)),1787-04-07
William Blount to John Gray Blount,William Blount,John Gray Blount,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024186)),1787-04-18
Edward Carrington to James Monroe,Edward Carrington,James Monroe,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024215)),1787-05-02
"James Madison to James Madison, Sr.",James Madison,"James Madison, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024232)),1787-05-28
James Madison to Thomas Jefferson,James Madison,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024248)),1787-06-06
William Blount to John Gray Blount,William Blount,John Gray Blount,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024265)),1787-06-18
William Pierce to St. George Tucker,William Pierce,St. George Tucker,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024281)),1787-06-29
Edward Carrington to Beverley Randolph,Edward Carrington,Beverley Randolph,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024298)),1787-07-18
"James Madison to James Madison, Sr.",James Madison,"James Madison, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024316)),1787-07-28
Arthur St. Clair to Jeremiah Wadsworth,Arthur St. Clair,Jeremiah Wadsworth,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024334)),1787-08-11
William Samuel Johnson to Ann Johnson,William Samuel Johnson,Ann Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024352)),NA
Charles Thomson to Walter Livingston,Charles Thomson,Walter Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024369)),1787-09-26
William Samuel Johnson to Samuel William Johnson,William Samuel Johnson,Samuel William Johnson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024388)),1787-10-10
Richard Henry Lee to Samuel Adams,Richard Henry Lee,Samuel Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024408)),1787-10-27
James White to Richard Caswell,James White,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024427)),1787-11-17
Charles Thomson to Alexander Contee Hanson,Charles Thomson,Alexander Contee Hanson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024445)),NA
James Madison to Tench Coxe,James Madison,Tench Coxe,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024465)),1788-01-03
William Irvine to George Washington,William Irvine,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024483)),1788-01-27
Charles Thomson to the States,Charles Thomson,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg024502)),1788-02-16
Silas Deane to Elizabeth Deane ,Silas Deane,Elizabeth Deane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00140)),1774-09-12
Caesar Rodney to Thomas Rodney ,Caesar Rodney,Thomas Rodney,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00175)),1774-09-19
Thomas Cushing to Deborah Cushing ,Thomas Cushing,Deborah Cushing,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001127)),1774-10-05
George Read to Gertrude Read ,George Read,Gertrude Read,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001206)),1774-10-25
Samuel Ward to Richard Henry Lee ,Samuel Ward,Richard Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001231)),1774-12-14
John Adams to a Friend in London ,John Adams,a Friend in London,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001249)),1775-02-10
Silas Deane to Samuel B. Webb ,Silas Deane,Samuel B. Webb,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001266)),NA
"Thomas Johnson, Jr., to Samuel Purviance, Jr. ","Thomas Johnson, Jr.,","Samuel Purviance, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001299)),1775-05-18
Benjamin Franklin to Jane Mecom ,Benjamin Franklin,Jane Mecom,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001335)),1775-05-26
Silas Deane to Elizabeth Deane ,Silas Deane,Elizabeth Deane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001371)),1775-06-03
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001406)),1775-06-10
George Clinton to John McKesson ,George Clinton,John McKesson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001430)),NA
Robert Treat Paine to Artemas Ward ,Robert Treat Paine,Artemas Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001451)),NA
John Hancock to Dorothy Quincy ,John Hancock,Dorothy Quincy,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001472)),NA
"John Hancock to Jonathan Trumbull, Sr. ",John Hancock,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001493)),1775-06-27
John Langdon to Matthew Thornton ,John Langdon,Matthew Thornton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001513)),1775-07-03
Henry Middleton to Arthur Middleton ,Henry Middleton,Arthur Middleton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001535)),1775-07-06
Eliphalet Dyer to Joseph Trumbull ,Eliphalet Dyer,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001558)),NA
John Hancock to Philip Schuyler ,John Hancock,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001580)),1775-07-18
Samuel Adams to James Warren ,Samuel Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001603)),NA
Edward Rutledge to Philip Schuyler ,Edward Rutledge,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001624)),1775-07-29
Samuel Chase to Philip Schuyler ,Samuel Chase,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001648)),NA
John Jay to George Clinton ,John Jay,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01317)),1779-06-03
John Jay to Benjamin Franklin ,John Jay,Benjamin Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01348)),1779-06-09
Nathaniel Scudder to Richard Henry Lee ,Nathaniel Scudder,Richard Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01378)),1779-06-15
"William Shippen, Sr., to Richard Henry Lee ","William Shippen, Sr.,",Richard Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013109)),1779-06-23
John Jay to George Washington ,John Jay,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013142)),1779-06-30
John Jay to the States ,John Jay,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013183)),1779-07-08
William Whipple to Josiah Bartlett ,William Whipple,Josiah Bartlett,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013210)),1779-07-12
Francis Lewis to Robert R. Livingston ,Francis Lewis,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013235)),1779-07-15
John Jay to Samuel de Lucena ,John Jay,Samuel de Lucena,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013264)),NA
John Jay to James Wilkinson ,John Jay,James Wilkinson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013295)),NA
John Jay to Conrad Alexandre Gérard ,John Jay,Conrad Alexandre Gérard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013319)),NA
John Jay to George Washington ,John Jay,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013348)),1779-08-06
Gouverneur Morris to Robert R. Livingston ,Gouverneur Morris,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013368)),NA
John Jay to Jeremiah Wadsworth ,John Jay,Jeremiah Wadsworth,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013395)),NA
Marine Committe to Joseph Reed ,Marine Committe,Joseph Reed,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013418)),1779-08-21
Nathaniel Peabody to Meshech Weare ,Nathaniel Peabody,Meshech Weare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013438)),1779-08-24
Cornelius Harnett to Richard Caswell ,Cornelius Harnett,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013459)),1779-08-31
John Jay to John Adams ,John Jay,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013495)),NA
James Lovell to Benjamin Franklin ,James Lovell,Benjamin Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013534)),1779-09-16
Henry Laurens to John Laurens ,Henry Laurens,John Laurens,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013560)),1779-09-21
John Jay to the Marquis de Lafayette ,John Jay,the Marquis de Lafayette,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013583)),1779-09-25
Samuel Huntington to Francis Dana ,Samuel Huntington,Francis Dana,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013613)),1779-09-29
Josiah Bartlett to Mary Bartlett ,Josiah Bartlett,Mary Bartlett,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00224)),NA
Benjamin Franklin to Ebenezer Hazard ,Benjamin Franklin,Ebenezer Hazard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00269)),NA
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002108)),1775-10-01
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002127)),NA
Richard Henry Lee to George Washington ,Richard Henry Lee,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002156)),1775-10-08
John Adams to James Warren ,John Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002187)),1775-10-13
John Adams to James Warren ,John Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002217)),NA
Samuel Ward to Henry Ward ,Samuel Ward,Henry Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002243)),1775-10-24
Samuel Chase to the Maryland Council of Safety ,Samuel Chase,the Maryland Council of Safety,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002274)),NA
Samuel Adams to Elizabeth Adams ,Samuel Adams,Elizabeth Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002300)),1775-11-07
John Adams to John Thomas ,John Adams,John Thomas,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002324)),1775-11-13
